Order ID,Customer Name,Region,City,Location,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Revenue,Profit Margin%,Discount Category,
14567,Anahita Agarwal,South,Chennai,South - Chennai,Furniture,Sofa,Sofa Facilis,2,37940,5,72086,10811.55,Debit Card,72086,15.00%,Low Discount,
14568,Jayant Yohannan,South,Coimbatore,South - Coimbatore,Kitchen,Juicer,Juicer Blanditiis,1,36209,10,32588.1,7824.14,UPI,32588.1,24.00%,Medium Discount,
14569,Gatik Jayaraman,East,Guwahati,East - Guwahati,Electronics,Laptop,Laptop Modi,3,9523,5,27140.55,3677,COD,27140.55,14.00%,Low Discount,
14570,Charvi Lala,North,Jaipur,North - Jaipur,Electronics,Mobile,Mobile Quam,4,25375,20,81200,12348.54,Net Banking,81200,15.00%,High Discount,
14571,Sumer Sengupta,West,Mumbai,West - Mumbai,Clothing,Shoes,Shoes Facere,1,18066,10,16259.4,888.36,Net Banking,16259.4,5.00%,Medium Discount,
14572,Ojas Uppal,South,Hyderabad,South - Hyderabad,Kitchen,Microwave,Microwave Architecto,1,72775,5,69136.25,3824.7,UPI,69136.25,6.00%,Low Discount,
14573,Jivika Raja,South,Bangalore,South - Bangalore,Groceries,Oil,Oil Perspiciatis,3,74936,15,191086.8,10795.44,UPI,191086.8,6.00%,Medium Discount,
14574,Ehsaan Das,South,Bangalore,South - Bangalore,Sports,Cricket Bat,Cricket Bat Molestias,3,51851,20,124442.4,27980.89,COD,124442.4,22.00%,High Discount,
14575,Mishti Vala,South,Thiruvananthapuram,South - Thiruvananthapuram,Electronics,Camera,Camera Officia,4,19186,10,69069.6,8781.31,COD,69069.6,13.00%,Medium Discount,
14576,Nirvi Bhasin,South,Coimbatore,South - Coimbatore,Groceries,Sugar,Sugar Laborum,5,43409,10,195340.5,17255.18,Credit Card,195340.5,9.00%,Medium Discount,
14577,Taimur Comar,North,Lucknow,North - Lucknow,Beauty,Foundation,Foundation Dolorum,2,46622,0,93244,5623.38,Credit Card,93244,6.00%,No Discount,
14578,Vidur Gandhi,West,Goa,West - Goa,Kitchen,Refrigerator,Refrigerator Maiores,4,75759,5,287884.2,27464.79,UPI,287884.2,10.00%,Low Discount,
14579,Seher Shetty,North,Delhi,North - Delhi,Kitchen,Refrigerator,Refrigerator Impedit,5,15012,5,71307,15010.02,Debit Card,71307,21.00%,Low Discount,
14580,Rasha Thaman,South,Coimbatore,South - Coimbatore,Books,Textbook,Textbook Accusamus,2,70609,10,127096.2,30765.41,Debit Card,127096.2,24.00%,Medium Discount,
14581,Aniruddh Bhavsar,North,Delhi,North - Delhi,Books,Fiction,Fiction Quos,5,56097,5,266460.75,29233.39,Credit Card,266460.75,11.00%,Low Discount,
14582,Ranbir Sehgal,North,Amritsar,North - Amritsar,Books,Fiction,Fiction Eos,1,44617,0,44617,8399.67,Credit Card,44617,19.00%,No Discount,
14583,Myra Gopal,East,Patna,East - Patna,Clothing,Men's Wear,Men's Wear Consectetur,5,23757,5,112845.75,20200.72,COD,112845.75,18.00%,Low Discount,
14584,Dhanush Dhaliwal,West,Surat,West - Surat,Home Decor,Wall Art,Wall Art Asperiores,3,32050,10,86535,20339.17,Net Banking,86535,24.00%,Medium Discount,
14585,Alia Brahmbhatt,East,Kolkata,East - Kolkata,Home Decor,Cushion,Cushion Laudantium,3,79277,10,214047.9,47028.5,UPI,214047.9,22.00%,Medium Discount,
14586,Tanya Sahota,East,Bhubaneswar,East - Bhubaneswar,Toys,Action Figure,Action Figure Occaecati,4,27950,15,95030,9115.43,COD,95030,10.00%,Medium Discount,
14587,Saanvi Dugar,North,Chandigarh,North - Chandigarh,Toys,Action Figure,Action Figure Suscipit,2,49690,15,84473,9125.98,Debit Card,84473,11.00%,Medium Discount,
14588,Mamooty Kaul,North,Chandigarh,North - Chandigarh,Clothing,Shoes,Shoes Cum,1,35032,10,31528.8,3488.26,Credit Card,31528.8,11.00%,Medium Discount,
14589,Seher Tandon,West,Surat,West - Surat,Toys,RC Car,RC Car Quisquam,2,32915,15,55955.5,7212.67,COD,55955.5,13.00%,Medium Discount,
14590,Mohanlal Dubey,South,Coimbatore,South - Coimbatore,Toys,Action Figure,Action Figure Possimus,5,34275,10,154237.5,24911.22,Net Banking,154237.5,16.00%,Medium Discount,
14591,Yuvraj  Roy,East,Ranchi,East - Ranchi,Groceries,Sugar,Sugar Doloribus,3,25218,15,64305.9,13301.03,COD,64305.9,21.00%,Medium Discount,
14592,Faiyaz Tiwari,South,Hyderabad,South - Hyderabad,Groceries,Sugar,Sugar Libero,1,50536,5,48009.2,5845.32,Net Banking,48009.2,12.00%,Low Discount,
14593,Nirvi Raj,North,Amritsar,North - Amritsar,Sports,Yoga Mat,Yoga Mat Eveniet,1,2635,0,2635,347.17,UPI,2635,13.00%,No Discount,
14594,Tarini Bandi,West,Goa,West - Goa,Furniture,Chair,Chair Unde,4,65025,10,234090,44512.95,Debit Card,234090,19.00%,Medium Discount,
14595,Divij Dixit,North,Amritsar,North - Amritsar,Furniture,Sofa,Sofa Voluptas,1,75750,10,68175,5299.2,UPI,68175,8.00%,Medium Discount,
14596,Damini Rau,West,Ahmedabad,West - Ahmedabad,Electronics,Headphones,Headphones Dolore,5,50439,20,201756,18011.01,Credit Card,201756,9.00%,High Discount,
14597,Urvi Varma,West,Surat,West - Surat,Groceries,Wheat,Wheat Alias,4,705,0,2820,459.12,Net Banking,2820,16.00%,No Discount,
14598,Saira Cherian,South,Hyderabad,South - Hyderabad,Groceries,Oil,Oil Officiis,3,30416,20,72998.4,4884.91,Debit Card,72998.4,7.00%,High Discount,
14599,Rati Bail,East,Guwahati,East - Guwahati,Home Decor,Clock,Clock Quidem,3,23013,0,69039,16389.33,UPI,69039,24.00%,No Discount,
14600,Dhanuk Yadav,North,Amritsar,North - Amritsar,Kitchen,Refrigerator,Refrigerator Velit,2,57650,15,98005,8250.4,Debit Card,98005,8.00%,Medium Discount,
14601,Hridaan Luthra,South,Coimbatore,South - Coimbatore,Clothing,Shoes,Shoes A,4,33939,5,128968.2,23069.65,UPI,128968.2,18.00%,Low Discount,
14602,Tiya Dhar,North,Amritsar,North - Amritsar,Books,Biography,Biography Molestias,1,43515,15,36987.75,3373.19,Credit Card,36987.75,9.00%,Medium Discount,
14603,Parinaaz Dixit,North,Chandigarh,North - Chandigarh,Groceries,Wheat,Wheat Animi,3,22419,20,53805.6,7062.92,Net Banking,53805.6,13.00%,High Discount,
14604,Rasha Johal,North,Delhi,North - Delhi,Clothing,Women's Wear,Women's Wear Corrupti,3,44615,5,127152.75,12407.21,Credit Card,127152.75,10.00%,Low Discount,
14605,Vardaniya Chaudhari,East,Patna,East - Patna,Clothing,Accessories,Accessories Mollitia,1,55296,10,49766.4,9434.99,COD,49766.4,19.00%,Medium Discount,
14606,Jivika Agrawal,West,Pune,West - Pune,Sports,Tennis Racket,Tennis Racket Excepturi,3,45903,20,110167.2,24032.45,Debit Card,110167.2,22.00%,High Discount,
14607,Ritvik Venkatesh,West,Pune,West - Pune,Home Decor,Vase,Vase Nisi,1,51820,10,46638,5597.32,COD,46638,12.00%,Medium Discount,
14608,Rania Bhavsar,West,Goa,West - Goa,Electronics,Headphones,Headphones Quidem,5,29633,10,133348.5,10534.82,Net Banking,133348.5,8.00%,Medium Discount,
14609,Advika Thaman,East,Kolkata,East - Kolkata,Beauty,Perfume,Perfume Commodi,3,20814,5,59319.9,7273.45,Credit Card,59319.9,12.00%,Low Discount,
14610,Anahi Raval,West,Goa,West - Goa,Beauty,Foundation,Foundation Facere,4,26570,20,85024,19730.83,Net Banking,85024,23.00%,High Discount,
14611,Fateh Kala,East,Ranchi,East - Ranchi,Furniture,Table,Table Tenetur,4,13148,20,42073.6,2289.72,COD,42073.6,5.00%,High Discount,
14612,Hansh Tak,South,Chennai,South - Chennai,Kitchen,Juicer,Juicer Nostrum,1,21735,10,19561.5,4391.08,UPI,19561.5,22.00%,Medium Discount,
14613,Vedika Magar,South,Thiruvananthapuram,South - Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Id,1,13556,10,12200.4,1992,UPI,12200.4,16.00%,Medium Discount,
14614,Renee Ratta,South,Thiruvananthapuram,South - Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Quod,2,5764,10,10375.2,1395.4,Credit Card,10375.2,13.00%,Medium Discount,
14615,Anvi Keer,East,Patna,East - Patna,Sports,Cricket Bat,Cricket Bat Eum,2,71299,10,128338.2,26654.8,Debit Card,128338.2,21.00%,Medium Discount,
14616,Riaan Loyal,West,Mumbai,West - Mumbai,Toys,Action Figure,Action Figure Expedita,4,66754,15,226963.6,44175.4,Credit Card,226963.6,19.00%,Medium Discount,
14617,Anay Bala,West,Pune,West - Pune,Books,Comics,Comics Dignissimos,4,28747,15,97739.8,21482.39,COD,97739.8,22.00%,Medium Discount,
14618,Ishita Keer,North,Amritsar,North - Amritsar,Sports,Cricket Bat,Cricket Bat Aut,3,58800,15,149940,28107.56,COD,149940,19.00%,Medium Discount,
14619,Bhavin Som,West,Goa,West - Goa,Home Decor,Vase,Vase Porro,1,36266,0,36266,4748.85,Net Banking,36266,13.00%,No Discount,
14620,Veer D’Alia,North,Amritsar,North - Amritsar,Furniture,Chair,Chair Adipisci,3,59820,10,161514,11816.56,Debit Card,161514,7.00%,Medium Discount,
14621,Onkar Borah,South,Thiruvananthapuram,South - Thiruvananthapuram,Home Decor,Cushion,Cushion Voluptates,1,14133,0,14133,3000.83,UPI,14133,21.00%,No Discount,
14622,Nayantara Mammen,North,Amritsar,North - Amritsar,Furniture,Chair,Chair Excepturi,2,78956,10,142120.8,12670.11,COD,142120.8,9.00%,Medium Discount,
14623,Ranbir Kumar,North,Jaipur,North - Jaipur,Kitchen,Juicer,Juicer Fugit,2,15749,20,25198.4,2935.24,Net Banking,25198.4,12.00%,High Discount,
14624,Sana Ram,West,Goa,West - Goa,Kitchen,Microwave,Microwave Quaerat,5,39258,15,166846.5,31754.79,Credit Card,166846.5,19.00%,Medium Discount,
14625,Arhaan Dasgupta,East,Ranchi,East - Ranchi,Books,Fiction,Fiction Animi,3,74402,10,200885.4,34197.42,Credit Card,200885.4,17.00%,Medium Discount,
14626,Ranbir Chada,West,Ahmedabad,West - Ahmedabad,Furniture,Chair,Chair Aliquid,1,2029,0,2029,264.66,Debit Card,2029,13.00%,No Discount,
14627,Dhruv Joshi,West,Surat,West - Surat,Books,Comics,Comics Aspernatur,2,4559,20,7294.4,695.66,UPI,7294.4,10.00%,High Discount,
14628,Uthkarsh Bail,South,Bangalore,South - Bangalore,Beauty,Face Cream,Face Cream Porro,5,75487,15,320819.75,24580.16,Debit Card,320819.75,8.00%,Medium Discount,
14629,Siya Hora,North,Amritsar,North - Amritsar,Toys,Board Game,Board Game Modi,4,10088,5,38334.4,3468.32,COD,38334.4,9.00%,Low Discount,
14630,Samaira Sastry,East,Patna,East - Patna,Clothing,Accessories,Accessories Ipsam,2,1670,20,2672,160.18,Net Banking,2672,6.00%,High Discount,
14631,Manikya Sibal,South,Thiruvananthapuram,South - Thiruvananthapuram,Beauty,Lipstick,Lipstick Repellat,2,66972,15,113852.4,16952.07,Net Banking,113852.4,15.00%,Medium Discount,
14632,Lakshay Malhotra,North,Delhi,North - Delhi,Furniture,Table,Table Voluptates,4,30883,15,105002.2,15147.86,Net Banking,105002.2,14.00%,Medium Discount,
14633,Bhavin Anand,East,Ranchi,East - Ranchi,Kitchen,Juicer,Juicer Expedita,2,79645,0,159290,33087.24,UPI,159290,21.00%,No Discount,
14634,Biju Shan,West,Mumbai,West - Mumbai,Furniture,Sofa,Sofa Ad,3,63315,0,189945,36976.92,UPI,189945,19.00%,No Discount,
14635,Saksham Chad,West,Surat,West - Surat,Sports,Yoga Mat,Yoga Mat Rerum,3,35118,20,84283.2,18661.31,Debit Card,84283.2,22.00%,High Discount,
14636,Alia Sibal,North,Chandigarh,North - Chandigarh,Home Decor,Cushion,Cushion Similique,3,46911,20,112586.4,22653.42,Credit Card,112586.4,20.00%,High Discount,
14637,Oorja Bora,East,Kolkata,East - Kolkata,Home Decor,Cushion,Cushion Doloribus,3,55126,0,165378,10723.59,Credit Card,165378,6.00%,No Discount,
14638,Advika Tiwari,West,Ahmedabad,West - Ahmedabad,Furniture,Sofa,Sofa Dolore,5,68968,20,275872,58633.92,Debit Card,275872,21.00%,High Discount,
14639,Myra Bansal,East,Patna,East - Patna,Electronics,Laptop,Laptop Maxime,4,6710,10,24156,3015.79,COD,24156,12.00%,Medium Discount,
14640,Jayant Agate,North,Lucknow,North - Lucknow,Groceries,Oil,Oil Mollitia,2,21546,20,34473.6,1899.24,COD,34473.6,6.00%,High Discount,
14641,Aradhya Kothari,East,Patna,East - Patna,Electronics,Mobile,Mobile Sapiente,3,9319,0,27957,5420.69,Debit Card,27957,19.00%,No Discount,
14642,Dhruv Sarna,South,Chennai,South - Chennai,Home Decor,Clock,Clock Illum,1,8559,15,7275.15,739.35,Credit Card,7275.15,10.00%,Medium Discount,
14643,Myra Sodhi,South,Bangalore,South - Bangalore,Groceries,Wheat,Wheat Distinctio,2,15624,10,28123.2,4262.28,COD,28123.2,15.00%,Medium Discount,
14644,Dhanush Ratti,North,Chandigarh,North - Chandigarh,Home Decor,Clock,Clock Recusandae,5,68788,20,275152,59336.8,Debit Card,275152,22.00%,High Discount,
14645,Uthkarsh Bhardwaj,South,Bangalore,South - Bangalore,Home Decor,Lamp,Lamp Dolorem,1,79827,0,79827,13912.03,Debit Card,79827,17.00%,No Discount,
14646,Aarna Karnik,South,Hyderabad,South - Hyderabad,Kitchen,Microwave,Microwave Recusandae,2,18022,15,30637.4,5909.14,COD,30637.4,19.00%,Medium Discount,
14647,Krish Toor,West,Goa,West - Goa,Home Decor,Vase,Vase Ut,3,19990,10,53973,12190.49,UPI,53973,23.00%,Medium Discount,
14648,Shlok Kumer,East,Patna,East - Patna,Electronics,Laptop,Laptop Nihil,3,25326,10,68380.2,5534.28,Credit Card,68380.2,8.00%,Medium Discount,
14649,Ela Ghose,North,Amritsar,North - Amritsar,Clothing,Women's Wear,Women's Wear Dignissimos,1,69568,20,55654.4,10611.14,Net Banking,55654.4,19.00%,High Discount,
14650,Riya Joshi,East,Patna,East - Patna,Clothing,Men's Wear,Men's Wear Quisquam,1,64296,15,54651.6,9385.51,COD,54651.6,17.00%,Medium Discount,
14651,Riya Ben,East,Guwahati,East - Guwahati,Groceries,Sugar,Sugar Dignissimos,5,27717,15,117797.25,23278.42,Net Banking,117797.25,20.00%,Medium Discount,
14652,Faiyaz Mand,North,Amritsar,North - Amritsar,Beauty,Shampoo,Shampoo Id,2,67957,15,115526.9,28589.33,UPI,115526.9,25.00%,Medium Discount,
14653,Advika Brahmbhatt,North,Amritsar,North - Amritsar,Furniture,Chair,Chair Quisquam,3,27553,10,74393.1,14327.42,Debit Card,74393.1,19.00%,Medium Discount,
14654,Jhanvi Sem,North,Chandigarh,North - Chandigarh,Kitchen,Mixer Grinder,Mixer Grinder Neque,2,60114,15,102193.8,16800.89,UPI,102193.8,16.00%,Medium Discount,
14655,Ishita Arya,South,Chennai,South - Chennai,Books,Biography,Biography Neque,1,77299,15,65704.15,4199.71,Debit Card,65704.15,6.00%,Medium Discount,
14656,Ehsaan Khurana,South,Hyderabad,South - Hyderabad,Furniture,Bed,Bed Pariatur,1,20073,10,18065.7,4015.11,COD,18065.7,22.00%,Medium Discount,
14657,Ojas Bali,South,Chennai,South - Chennai,Electronics,Mobile,Mobile Aliquam,4,2209,20,7068.8,577.69,COD,7068.8,8.00%,High Discount,
14658,Trisha Sodhi,East,Patna,East - Patna,Clothing,Kids Wear,Kids Wear Incidunt,4,64679,5,245780.2,47534.13,Net Banking,245780.2,19.00%,Low Discount,
14659,Sana Ramanathan,North,Chandigarh,North - Chandigarh,Home Decor,Clock,Clock Porro,4,74834,15,254435.6,61038.1,Credit Card,254435.6,24.00%,Medium Discount,
14660,Ranbir Master,East,Guwahati,East - Guwahati,Sports,Football,Football Laboriosam,3,34803,15,88747.65,6059.19,UPI,88747.65,7.00%,Medium Discount,
14661,Anahi Bhagat,North,Jaipur,North - Jaipur,Home Decor,Wall Art,Wall Art Quos,1,72645,20,58116,13838.66,UPI,58116,24.00%,High Discount,
14662,Tarini Behl,South,Bangalore,South - Bangalore,Groceries,Sugar,Sugar At,2,68457,15,116376.9,24623.53,COD,116376.9,21.00%,Medium Discount,
14663,Farhan Joshi,South,Chennai,South - Chennai,Beauty,Perfume,Perfume Non,1,23809,0,23809,2711.17,Debit Card,23809,11.00%,No Discount,
14664,Rati Rattan,South,Coimbatore,South - Coimbatore,Furniture,Sofa,Sofa Iste,4,68951,15,234433.4,28931.58,COD,234433.4,12.00%,Medium Discount,
14665,Kiaan Yohannan,North,Delhi,North - Delhi,Kitchen,Microwave,Microwave Provident,3,16597,10,44811.9,5527.72,Credit Card,44811.9,12.00%,Medium Discount,
14666,Romil Mangat,East,Guwahati,East - Guwahati,Sports,Yoga Mat,Yoga Mat Mollitia,3,50834,0,152502,33094.56,Net Banking,152502,22.00%,No Discount,
14667,Anika Maharaj,East,Kolkata,East - Kolkata,Groceries,Oil,Oil Facere,1,69955,10,62959.5,10292.93,Debit Card,62959.5,16.00%,Medium Discount,
14668,Hrishita Bath,North,Chandigarh,North - Chandigarh,Books,Biography,Biography Deserunt,5,13533,5,64281.75,7907.34,UPI,64281.75,12.00%,Low Discount,
14669,Tejas Bal,North,Jaipur,North - Jaipur,Toys,Doll,Doll Ducimus,1,62732,10,56458.8,7908.1,Net Banking,56458.8,14.00%,Medium Discount,
14670,Ivan Sani,West,Ahmedabad,West - Ahmedabad,Beauty,Shampoo,Shampoo Minus,5,339,15,1440.75,190.79,Net Banking,1440.75,13.00%,Medium Discount,
14671,Manikya Yadav,East,Bhubaneswar,East - Bhubaneswar,Groceries,Spices,Spices Quis,5,25073,10,112828.5,22991.14,Debit Card,112828.5,20.00%,Medium Discount,
14672,Diya Kala,South,Chennai,South - Chennai,Books,Biography,Biography Repellat,1,46278,20,37022.4,3189.47,Credit Card,37022.4,9.00%,High Discount,
14673,Riya Sant,West,Pune,West - Pune,Kitchen,Juicer,Juicer Provident,1,32826,15,27902.1,2176.47,Credit Card,27902.1,8.00%,Medium Discount,
14674,Seher Setty,East,Guwahati,East - Guwahati,Beauty,Face Cream,Face Cream Necessitatibus,5,4121,0,20605,2931.88,COD,20605,14.00%,No Discount,
14675,Ryan Chana,East,Bhubaneswar,East - Bhubaneswar,Kitchen,Microwave,Microwave Odit,4,26410,10,95076,8450.23,Credit Card,95076,9.00%,Medium Discount,
14676,Nirvaan Karan,South,Thiruvananthapuram,South - Thiruvananthapuram,Electronics,Laptop,Laptop Quaerat,3,10933,15,27879.15,4386.09,Net Banking,27879.15,16.00%,Medium Discount,
14677,Samarth Wagle,East,Kolkata,East - Kolkata,Groceries,Spices,Spices Maxime,5,73407,20,293628,53157.05,UPI,293628,18.00%,High Discount,
14678,Divij Ramesh,East,Bhubaneswar,East - Bhubaneswar,Groceries,Oil,Oil Officia,4,22751,0,91004,17998.87,UPI,91004,20.00%,No Discount,
14679,Alisha Manne,East,Patna,East - Patna,Groceries,Rice,Rice Id,2,69557,15,118246.9,18240.54,Debit Card,118246.9,15.00%,Medium Discount,
14680,Indrajit Shukla,South,Bangalore,South - Bangalore,Home Decor,Lamp,Lamp Fuga,5,14329,20,57316,6909.73,Net Banking,57316,12.00%,High Discount,
14681,Nayantara Varghese,South,Coimbatore,South - Coimbatore,Toys,Action Figure,Action Figure Deserunt,3,36297,15,92557.35,8958.85,Debit Card,92557.35,10.00%,Medium Discount,
14682,Aayush Dutt,East,Bhubaneswar,East - Bhubaneswar,Sports,Football,Football Fugit,3,30058,10,81156.6,19110.09,Credit Card,81156.6,24.00%,Medium Discount,
14683,Sana Handa,South,Chennai,South - Chennai,Home Decor,Clock,Clock Voluptatum,2,46850,10,84330,17510.31,Net Banking,84330,21.00%,Medium Discount,
14684,Zoya Sami,West,Mumbai,West - Mumbai,Sports,Yoga Mat,Yoga Mat Aliquid,4,50863,20,162761.6,36502.8,UPI,162761.6,22.00%,High Discount,
14685,Prisha Sachar,East,Ranchi,East - Ranchi,Books,Fiction,Fiction Dolore,4,52665,0,210660,26094.79,Net Banking,210660,12.00%,No Discount,
14686,Heer Solanki,North,Chandigarh,North - Chandigarh,Electronics,Smartwatch,Smartwatch Mollitia,3,43187,5,123082.95,28621.7,Net Banking,123082.95,23.00%,Low Discount,
14687,Yuvaan Ganguly,South,Thiruvananthapuram,South - Thiruvananthapuram,Home Decor,Wall Art,Wall Art Est,3,73069,15,186325.95,25422.82,UPI,186325.95,14.00%,Medium Discount,
14688,Raghav Grover,North,Delhi,North - Delhi,Clothing,Kids Wear,Kids Wear Quia,2,59974,0,119948,20199.52,UPI,119948,17.00%,No Discount,
14689,Ranbir Sami,East,Kolkata,East - Kolkata,Kitchen,Cookware Set,Cookware Set Aliquam,1,41916,10,37724.4,2453.6,Credit Card,37724.4,7.00%,Medium Discount,
14690,Mohanlal Bains,West,Goa,West - Goa,Kitchen,Microwave,Microwave Eius,5,72907,15,309854.75,59977.25,Debit Card,309854.75,19.00%,Medium Discount,
14691,Aradhya Bobal,West,Surat,West - Surat,Toys,Board Game,Board Game Est,3,33919,20,81405.6,7799.65,Net Banking,81405.6,10.00%,High Discount,
14692,Vritika Krishnamurthy,West,Ahmedabad,West - Ahmedabad,Clothing,Accessories,Accessories Dignissimos,4,14493,20,46377.6,5361.11,Debit Card,46377.6,12.00%,High Discount,
14693,Kiara Gara,North,Amritsar,North - Amritsar,Home Decor,Clock,Clock Et,4,72178,5,274276.4,58464.48,Debit Card,274276.4,21.00%,Low Discount,
14694,Lavanya Buch,West,Surat,West - Surat,Furniture,Bed,Bed Hic,4,19874,20,63596.8,14947.14,Debit Card,63596.8,24.00%,High Discount,
14695,Pari Jhaveri,West,Ahmedabad,West - Ahmedabad,Kitchen,Refrigerator,Refrigerator Rem,2,45817,20,73307.2,12549.68,Debit Card,73307.2,17.00%,High Discount,
14696,Armaan Thakkar,North,Lucknow,North - Lucknow,Clothing,Women's Wear,Women's Wear Fugiat,5,74137,0,370685,39294.02,Net Banking,370685,11.00%,No Discount,
14697,Hridaan Ganguly,West,Surat,West - Surat,Electronics,Smartwatch,Smartwatch Inventore,5,61949,0,309745,31990.52,UPI,309745,10.00%,No Discount,
14698,Dhruv Guha,South,Chennai,South - Chennai,Groceries,Wheat,Wheat Laborum,3,50586,10,136582.2,22714.09,Credit Card,136582.2,17.00%,Medium Discount,
14699,Tarini Bali,West,Mumbai,West - Mumbai,Groceries,Sugar,Sugar Error,1,71895,10,64705.5,10782.8,Credit Card,64705.5,17.00%,Medium Discount,
14700,Sumer Jaggi,South,Hyderabad,South - Hyderabad,Groceries,Sugar,Sugar Dolorem,5,1327,20,5308,799.6,COD,5308,15.00%,High Discount,
14701,Riaan Kumar,North,Chandigarh,North - Chandigarh,Home Decor,Wall Art,Wall Art Quos,1,63064,20,50451.2,12529.73,Credit Card,50451.2,25.00%,High Discount,
14702,Ivan Srinivas,East,Ranchi,East - Ranchi,Groceries,Oil,Oil Illum,5,73154,20,292616,39500.59,COD,292616,13.00%,High Discount,
14703,Samaira Sengupta,South,Thiruvananthapuram,South - Thiruvananthapuram,Kitchen,Juicer,Juicer Debitis,2,10261,15,17443.7,2353.12,COD,17443.7,13.00%,Medium Discount,
14704,Yasmin Samra,South,Chennai,South - Chennai,Kitchen,Refrigerator,Refrigerator Architecto,5,39680,5,188480,38283.44,UPI,188480,20.00%,Low Discount,
14705,Jivika Babu,South,Coimbatore,South - Coimbatore,Groceries,Sugar,Sugar Aperiam,1,68123,5,64716.85,13194.27,UPI,64716.85,20.00%,Low Discount,
14706,Mishti Sunder,South,Hyderabad,South - Hyderabad,Books,Comics,Comics Aut,2,77818,10,140072.4,11789.81,Debit Card,140072.4,8.00%,Medium Discount,
14707,Diya Chauhan,South,Hyderabad,South - Hyderabad,Furniture,Chair,Chair Adipisci,4,56827,15,193211.8,22291.16,Net Banking,193211.8,12.00%,Medium Discount,
14708,Anvi Sarma,West,Ahmedabad,West - Ahmedabad,Books,Fiction,Fiction Officia,1,39365,15,33460.25,5680.94,Debit Card,33460.25,17.00%,Medium Discount,
14709,Saksham Suresh,West,Ahmedabad,West - Ahmedabad,Toys,Board Game,Board Game Nostrum,2,47485,15,80724.5,5169.87,UPI,80724.5,6.00%,Medium Discount,
14710,Parinaaz Mahal,North,Delhi,North - Delhi,Groceries,Oil,Oil Iste,2,14043,5,26681.7,4415.46,Debit Card,26681.7,17.00%,Low Discount,
14711,Abram Basak,West,Mumbai,West - Mumbai,Books,Textbook,Textbook Mollitia,2,1308,0,2616,175.66,Net Banking,2616,7.00%,No Discount,
14712,Manjari Lall,East,Guwahati,East - Guwahati,Electronics,Headphones,Headphones Autem,1,8233,20,6586.4,1144.54,UPI,6586.4,17.00%,High Discount,
14713,Vedika Lalla,East,Kolkata,East - Kolkata,Kitchen,Refrigerator,Refrigerator Accusamus,1,56925,0,56925,6072.3,Net Banking,56925,11.00%,No Discount,
14714,Madhav Ramesh,South,Coimbatore,South - Coimbatore,Toys,RC Car,RC Car Aliquid,1,36499,5,34674.05,4909.35,Net Banking,34674.05,14.00%,Low Discount,
14715,Myra Saran,East,Kolkata,East - Kolkata,Beauty,Foundation,Foundation Dolores,5,13413,15,57005.25,9871.69,Debit Card,57005.25,17.00%,Medium Discount,
14716,Manjari Srivastava,North,Chandigarh,North - Chandigarh,Sports,Dumbbells,Dumbbells Assumenda,3,17841,15,45494.55,9243.25,UPI,45494.55,20.00%,Medium Discount,
14717,Alisha Rattan,East,Kolkata,East - Kolkata,Electronics,Laptop,Laptop Sapiente,4,48758,5,185280.4,12572.4,Debit Card,185280.4,7.00%,Low Discount,
14718,Saira Sengupta,East,Guwahati,East - Guwahati,Clothing,Shoes,Shoes Quas,2,71120,20,113792,27823.15,UPI,113792,24.00%,High Discount,
14719,Samiha Ray,North,Delhi,North - Delhi,Groceries,Spices,Spices Vero,2,18958,0,37916,2905.37,Net Banking,37916,8.00%,No Discount,
14720,Sana Chaudhry,North,Chandigarh,North - Chandigarh,Clothing,Accessories,Accessories Fuga,4,64094,20,205100.8,19431.51,COD,205100.8,9.00%,High Discount,
14721,Jivin Grover,East,Guwahati,East - Guwahati,Electronics,Mobile,Mobile Voluptatibus,3,14626,5,41684.1,6431.43,Net Banking,41684.1,15.00%,Low Discount,
14722,Vihaan Maharaj,South,Coimbatore,South - Coimbatore,Furniture,Bed,Bed Quos,3,4192,5,11947.2,2098.58,Debit Card,11947.2,18.00%,Low Discount,
14723,Lakshit Das,South,Coimbatore,South - Coimbatore,Furniture,Bed,Bed Quaerat,2,14171,20,22673.6,5175.97,Net Banking,22673.6,23.00%,High Discount,
14724,Romil Sinha,East,Guwahati,East - Guwahati,Home Decor,Lamp,Lamp Provident,3,62095,15,158342.25,31455.82,Net Banking,158342.25,20.00%,Medium Discount,
14725,Yuvraj  Shan,South,Coimbatore,South - Coimbatore,Home Decor,Vase,Vase Dolorem,4,51318,10,184744.8,24100,Net Banking,184744.8,13.00%,Medium Discount,
14726,Neelofar Jhaveri,North,Lucknow,North - Lucknow,Sports,Tennis Racket,Tennis Racket Eum,3,50194,10,135523.8,13244.37,Credit Card,135523.8,10.00%,Medium Discount,
14727,Riya Ray,North,Amritsar,North - Amritsar,Electronics,Laptop,Laptop Et,4,49983,5,189935.4,16343.07,COD,189935.4,9.00%,Low Discount,
14728,Divit Borde,North,Lucknow,North - Lucknow,Books,Textbook,Textbook Est,5,28726,20,114904,18320.77,Credit Card,114904,16.00%,High Discount,
